d10,length_value,length_type,speed_value,speed_type,lanes_value,lanes_type
1355682832,1.1856261502624457,float,30,str,,NoneType
584384498,1.1776036282324367,float,30,str,,NoneType
1041804302,2.844913944977844,float,,NoneType,,NoneType
1302311013,75.99932982205151,float,,NoneType,2,str
1387544991,30.081677055961663,float,30,str,,NoneType
1387544993,70.41782791356415,float,30,str,,NoneType
1367669664,6.720420974833353,float,,NoneType,,NoneType
267650892,3.5701988200213863,float,,NoneType,,NoneType
936872678,60.436467063311504,float,,NoneType,2,str
936872676,52.686159168388286,float,,NoneType,2,str
685529364,91.06773247637886,float,30,str,,NoneType
1387545165,27.772028409879294,float,30,str,,NoneType
1343853423,36.75909906638348,float,40,str,2,str
424435386,82.19909270643306,float,30,str,2,str
424435386,74.10086338033926,float,30,str,2,str
672937239,3.18304192438562,float,30,str,,NoneType
22893208,4.847393925234466,float,,NoneType,,NoneType
672937232,1.975794932002672,float,30,str,,NoneType
157755956,6.693404076519872,float,30,str,,NoneType
424435386,74.10086338033926,float,30,str,2,str
424435386,75.2282641460425,float,30,str,2,str
22893208,74.90849130114152,float,,NoneType,,NoneType
1412444343,1.805839713146637,float,30,str,,NoneType
26539181,3.226560316907533,float,30,str,,NoneType
424435386,75.2282641460425,float,30,str,2,str
424435386,78.15038523078121,float,30,str,2,str
424435386,78.15038523078121,float,30,str,2,str
424435386,8.368486844991665,float,30,str,2,str
672916906,3.725531372426114,float,,NoneType,,NoneType
424435386,65.83983069214061,float,30,str,2,str
424435386,48.93584507267381,float,30,str,2,str
1412674718,4.786287428797767,float,30,str,,NoneType
672113984,4.378949442165844,float,,NoneType,,NoneType
258849424,72.01096777645789,float,50,str,4,str
1420703761,20.469988226323633,float,30,str,,NoneType
666250889,87.70527915042905,float,30,str,,NoneType
672937239,60.89450721460509,float,30,str,,NoneType
157755956,112.01786296049578,float,30,str,,NoneType
22893210,18.065378412432796,float,30,str,,NoneType
1050381901,55.585026646992006,float,,NoneType,,NoneType
22718288,75.86139492577075,float,50,str,4,str
1050381901,9.76367929938221,float,,NoneType,,NoneType
22682785,1.9725465133349054,float,,NoneType,,NoneType
1128204153,4.193750655683147,float,,NoneType,,NoneType
882256837,34.832892993174156,float,,NoneType,,NoneType
157725744,57.73829657616669,float,30,str,3,str
157725744,81.0787594370675,float,30,str,3,str
22729886,27.40896162461614,float,30,str,3,str
1122045412,2.720164005439934,float,30,str,,NoneType
528935367,2.459046098102,float,30,str,,NoneType
661788085,2.711909181770874,float,30,str,,NoneType
690315413,2.414615460606421,float,30,str,,NoneType
661788085,4.918708337072196,float,30,str,,NoneType
661788085,4.33575736992802,float,30,str,,NoneType
661788085,10.154281330227791,float,30,str,,NoneType
661788085,10.233602780875342,float,30,str,,NoneType
1166098126,13.00301562230345,float,,NoneType,1,str
1173711831,2.431089741859563,float,30,str,,NoneType
1166098117,4.156031080934688,float,30,str,,NoneType
1166098118,9.327029230182402,float,,NoneType,1,str
1173711717,145.36527364619056,float,30,str,,NoneType
1173711963,10.481232224485908,float,30,str,,NoneType
481972229,17.648553114160016,float,30,str,2,str
481972231,6.307014575496568,float,30,str,,NoneType
1173711156,41.658160833775206,float,30,str,,NoneType
288275769,3.6471590169767456,float,,NoneType,,NoneType
904431770,20.861638392045226,float,,NoneType,2,str
904431771,3.648715357413693,float,,NoneType,2,str
22992457,64.74561935940648,float,30,str,,NoneType
28106588,22.70471621315332,float,30,str,,NoneType
679009951,47.51812710352611,float,30,str,3,str
1092838256,3.991641627174807,float,30,str,,NoneType
22878479,36.88886502532022,float,30,str,,NoneType
1092838256,37.06901682059118,float,30,str,,NoneType
22878558,62.22196255567847,float,30,str,,NoneType
28106588,22.70471621315332,float,30,str,,NoneType
481972229,41.88051908483418,float,30,str,2,str
481972229,22.46824964395006,float,30,str,2,str
771659532,49.851343759791256,float,30,str,1,str
1173711030,69.02316063693166,float,30,str,1,str
481972229,6.840088714708168,float,30,str,2,str
481972229,27.695160041973775,float,30,str,2,str
22878479,61.783551898717405,float,30,str,,NoneType
1173711784,10.72955637343524,float,30,str,,NoneType
1173711930,22.162455466648442,float,30,str,,NoneType
1173711783,22.281810972194233,float,30,str,,NoneType
1173711831,70.4577379534407,float,30,str,,NoneType
298468525,92.38157529852172,float,50,str,5,str
437413451,83.77398064714428,float,50,str,4,str
1092838256,34.39590079661752,float,30,str,,NoneType
34605412,6.795409202873702,float,,NoneType,2,str
22992934,15.12080416769395,float,,NoneType,2,str
259135814,9.305674325371601,float,,NoneType,1,str
584373632,8.93862319164021,float,,NoneType,1,str
584373632,15.275476709550714,float,,NoneType,1,str
22992299,5.176732681734639,float,,NoneType,,NoneType
1393965785,24.49587970264017,float,,NoneType,,NoneType
1388043594,47.589108094849124,float,,NoneType,,NoneType
1241925905,15.576910263201365,float,50,str,4,str
15090492,9.04838512203721,float,50,str,3,str
96629899,21.772095882536405,float,50,str,2,str
96630062,8.02622546233849,float,50,str,2,str
22992930,20.028338910262043,float,,NoneType,1,str
22992930,18.918831625633295,float,,NoneType,1,str
22992934,4.712084782706347,float,,NoneType,2,str
259135810,1.972330604336611,float,,NoneType,1,str
96620090,23.639441366235534,float,,NoneType,1,str
22992936,9.650851661941818,float,,NoneType,2,str
24598340,7.193665183786328,float,,NoneType,2,str
24598340,32.3943914566958,float,,NoneType,2,str
24598340,13.515125613735542,float,,NoneType,2,str
24598340,27.625753218153584,float,,NoneType,2,str
24598340,90.57743583374796,float,,NoneType,2,str
24630730,6.776535952082544,float,,NoneType,2,str
259359900,199.68139693160649,float,,NoneType,,NoneType
22992939,10.135179752132421,float,,NoneType,,NoneType
24844796,6.054511145899179,float,,NoneType,,NoneType
666250884,98.67838058135881,float,30,str,,NoneType
1035380715,23.879453580243503,float,30,str,,NoneType
1180237176,22.454997941927143,float,30,str,,NoneType
1390469136,16.171397170297407,float,30,str,,NoneType
528935365,94.08312543985863,float,30,str,,NoneType
1180236954,27.820713732797824,float,30,str,,NoneType
1180237175,21.71413030107058,float,30,str,,NoneType
1343734669,11.118306319452715,float,,NoneType,,NoneType
1415880150,1.8923020154941719,float,,NoneType,3,str
666599165,4.283130013333924,float,,NoneType,,NoneType
1198095900,129.99448570656284,float,,NoneType,2,str
1198095901,7.227258832262895,float,,NoneType,,NoneType
23610903,21.00502453596478,float,,NoneType,1,str
642112154,78.37627198130166,float,,NoneType,3,str
1423335742,25.98344654506151,float,,NoneType,,NoneType
1423335752,4.7452133075329685,float,,NoneType,,NoneType
1423526669,31.424624090424487,float,,NoneType,,NoneType
1423528434,6.116173359791452,float,,NoneType,,NoneType
1423528434,37.259616871022004,float,,NoneType,,NoneType
675062127,7.851171722145581,float,,NoneType,4,str
675062129,31.12390824155689,float,,NoneType,2,str
993492470,6.616724583692722,float,,NoneType,2,str
949502036,16.21046367374077,float,,NoneType,,NoneType
1423526669,67.91597603626145,float,,NoneType,,NoneType
23065347,47.495051664811584,float,,NoneType,,NoneType
1412993816,80.97284820292303,float,,NoneType,,NoneType
23065352,6.921336285021738,float,,NoneType,,NoneType
1173374899,16.009343784807502,float,,NoneType,3,str
1412993817,82.5394269956677,float,,NoneType,,NoneType
1423335749,24.16925520321328,float,,NoneType,,NoneType
23064858,11.294596043763478,float,,NoneType,,NoneType
258838414,67.30826440132867,float,50,str,4,str
462930183,72.93618085685145,float,,NoneType,,NoneType
1423336005,90.09840870128434,float,,NoneType,,NoneType
258838414,95.50924733242068,float,50,str,4,str
1423528409,26.11178673448611,float,,NoneType,,NoneType
1423528413,61.074558946674465,float,,NoneType,,NoneType
1423528433,65.7262094615786,float,,NoneType,,NoneType
293883623,110.97508459849934,float,50,str,4,str
23065125,78.6722961449912,float,,NoneType,,NoneType
1198095902,41.794270003673255,float,,NoneType,,NoneType
1423528435,66.60410227107323,float,,NoneType,,NoneType
642112148,11.743879270196896,float,,NoneType,,NoneType
1198095902,30.424033543287532,float,,NoneType,,NoneType
1198095902,41.794270003673255,float,,NoneType,,NoneType
96629940,9.650820501256437,float,,NoneType,,NoneType
1198095902,5.521131196152586,float,,NoneType,,NoneType
583238442,13.996135248215749,float,,NoneType,,NoneType
642112148,5.128257088840839,float,,NoneType,,NoneType
519111114,8.782560240251696,float,50,str,2,str
96629918,4.656823959313196,float,,NoneType,2,str
23065561,34.634333394813844,float,,NoneType,,NoneType
258837057,47.45831105044986,float,,NoneType,,NoneType
1423528412,6.49160360290609,float,,NoneType,,NoneType
1423528412,22.360878123394304,float,,NoneType,,NoneType
258838414,106.26515058956156,float,50,str,4,str
23064916,61.943378642289254,float,,NoneType,,NoneType
23065603,9.328842702464263,float,,NoneType,,NoneType
316654228,4.292907896572561,float,,NoneType,,NoneType
34602472,11.49231860267395,float,,NoneType,2,str
431452111,7.9623200384620905,float,,NoneType,3,str
675062129,2.0016364908743727,float,,NoneType,2,str
675062129,31.12390824155689,float,,NoneType,2,str
23610844,4.533679642010601,float,,NoneType,,NoneType
23610845,2.904445175256314,float,,NoneType,1,str
34602478,22.24627171287313,float,30,str,2,str
34602478,58.115592243732344,float,30,str,2,str
34602478,32.81033187576235,float,30,str,2,str
675062129,26.75827625669489,float,,NoneType,2,str
528935366,6.239447372947296,float,50,str,4,str
528935366,84.56797057117419,float,50,str,4,str
673203907,12.449571247792637,float,30,str,1,str
23095303,41.622796087164126,float,,NoneType,,NoneType
23095303,6.234036758135946,float,,NoneType,,NoneType
693625369,47.01862784906026,float,30,str,,NoneType
693625371,33.7277237588714,float,30,str,,NoneType
23095394,31.418555839758994,float,30,str,,NoneType
255064828,21.840938377823967,float,30,str,,NoneType
693625369,47.01862784906026,float,30,str,,NoneType
373332009,17.876660214009306,float,30,str,,NoneType
23217268,31.938422750142482,float,30,str,,NoneType
23217268,12.181662918302322,float,30,str,,NoneType
651603537,40.22945436758393,float,50,str,2,str
23217093,23.691073664684023,float,,NoneType,1,str
666283724,10.558660782438448,float,,NoneType,,NoneType
1002077562,9.87301666969782,float,,NoneType,,NoneType
23217093,29.9804144255391,float,,NoneType,1,str
258888785,91.0550242259806,float,50,str,2,str
23217114,56.42432441497806,float,,NoneType,1,str
23217129,58.99705157271538,float,,NoneType,,NoneType
666283724,7.340665569310652,float,,NoneType,,NoneType
695094195,251.0494169953997,float,50,str,3,str
672982708,37.4232139196077,float,,NoneType,,NoneType
23217120,8.88319426493498,float,,NoneType,1,str
258888785,66.72935226106661,float,50,str,2,str
23217129,68.70409230159284,float,,NoneType,,NoneType
672982708,37.4232139196077,float,,NoneType,,NoneType
666301827,55.537555365864755,float,,NoneType,1,str
519116873,61.79344212906896,float,30,str,,NoneType
282001082,68.6254738825189,float,30,str,,NoneType
367954143,54.5856067283623,float,,NoneType,1,str
367954143,67.96525079016148,float,,NoneType,1,str
519116873,61.79344212906896,float,30,str,,NoneType
23217070,55.86868011808435,float,30,str,,NoneType
666301827,70.25586282928457,float,,NoneType,1,str
661813360,156.3731611956648,float,50,str,1,str
666301827,62.99364128887943,float,,NoneType,1,str
367954144,15.648110810607935,float,50,str,,NoneType
1183713098,49.652729764465086,float,30,str,1,str
1183713142,64.83724339927565,float,30,str,1,str
23217233,42.99385815364575,float,,NoneType,1,str
666301827,47.97537250477289,float,,NoneType,1,str
375457238,122.49593303075962,float,,NoneType,,NoneType
385228989,33.75367501071217,float,,NoneType,,NoneType
475359062,23.494794380389074,float,50,str,1,str
661813356,5.886240987238766,float,50,str,1,str
661813360,3.184889117730075,float,50,str,1,str
23217268,18.143694961346235,float,30,str,,NoneType
23217268,29.946966420469014,float,30,str,,NoneType
1183712813,66.78018368872097,float,30,str,,NoneType
282001082,17.588488097524984,float,30,str,,NoneType
23217340,16.61893630251883,float,,NoneType,,NoneType
367954143,54.5856067283623,float,,NoneType,1,str
1183713285,29.245635847970455,float,,NoneType,,NoneType
1183713458,12.842851439553888,float,,NoneType,1,str
24630730,12.596028904188792,float,,NoneType,2,str
365090831,141.07344675743963,float,,NoneType,2,str
851512387,7.778092750279182,float,,NoneType,,NoneType
24630730,39.55875032547469,float,,NoneType,2,str
24630730,14.92976317009544,float,,NoneType,2,str
258407815,19.44771918049694,float,30,str,,NoneType
1223476496,10.16232394166672,float,30,str,2,str
1224028544,6.2562584058788,float,30,str,2,str
28107681,49.46723603399039,float,50,str,6,str
287905046,4.083970927109616,float,50,str,6,str
1189701283,12.435758808403007,float,,NoneType,1,str
23610752,68.38741783411203,float,,NoneType,1,str
1233491078,145.1047382123272,float,,NoneType,1,str
23610752,62.22658153400961,float,,NoneType,1,str
258838923,156.23368504798268,float,,NoneType,1,str
23610845,24.536886418108853,float,,NoneType,1,str
23610903,1.6529040479935333,float,,NoneType,1,str
23610845,2.5719313464770455,float,,NoneType,1,str
24596924,4.398929110678021,float,,NoneType,1,str
23610722,3.951765718324855,float,,NoneType,1,str
34602478,58.115592243732344,float,30,str,2,str
34602478,21.182695102940357,float,30,str,2,str
23610722,128.32183316472248,float,,NoneType,1,str
23610903,22.73675401600519,float,,NoneType,1,str
24596924,55.660673273719,float,,NoneType,1,str
23610752,59.54792233036252,float,,NoneType,1,str
23610903,18.000863810424235,float,,NoneType,1,str
605860950,109.53277723503582,float,50,str,4,str
1233491079,9.187457059298982,float,,NoneType,1,str
24596924,3.272644137730615,float,,NoneType,1,str
23610762,2.5708017965883943,float,,NoneType,,NoneType
23610903,2.030754686493583,float,,NoneType,1,str
23610844,11.696229244159523,float,,NoneType,,NoneType
23610844,24.499752884391043,float,,NoneType,,NoneType
23610844,21.499818249557435,float,,NoneType,,NoneType
23611069,8.660071589584884,float,,NoneType,1,str
675062127,24.484539614950336,float,,NoneType,4,str
22896494,19.006115150370743,float,30,str,,NoneType
23694699,47.45900190723651,float,30,str,,NoneType
23694699,9.532307121909982,float,30,str,,NoneType
230377102,24.609471759054603,float,30,str,,NoneType
951274609,17.980185106275194,float,50,str,1,str
1232453510,12.372305885959886,float,30,str,,NoneType
1232453510,91.67173752017253,float,30,str,,NoneType
1340297836,35.652094562838364,float,,NoneType,,NoneType
20310580,6.337546257880218,float,30,str,,NoneType
20310580,8.806514996843186,float,30,str,,NoneType
23732000,49.04459237070503,float,30,str,,NoneType
406377447,58.74135719986983,float,30,str,,NoneType
157690212,50.912196086926436,float,30,str,,NoneType
953080099,14.128931874267925,float,50,str,2,str
953080099,54.16661186271636,float,50,str,2,str
22896494,6.727049549398441,float,30,str,,NoneType
230377102,63.85727324079739,float,30,str,,NoneType
157756039,2.2122806701230586,float,30,str,,NoneType
247674193,25.334383354782403,float,30,str,,NoneType
247674193,61.85389322377587,float,30,str,,NoneType
454757329,3.6147433853408586,float,30,str,,NoneType
34602472,11.49231860267395,float,,NoneType,2,str
431452112,11.681784282986879,float,,NoneType,3,str
993492470,8.549449116463624,float,,NoneType,2,str
23610903,7.081106859437749,float,,NoneType,1,str
431452112,48.157664327124024,float,,NoneType,3,str
431452112,27.24700938086008,float,,NoneType,3,str
642112157,54.482446444221246,float,,NoneType,3,str
43699545,54.25773020062636,float,,NoneType,3,str
157740205,7.230140487559438,float,,NoneType,,NoneType
22878479,7.2568033864122405,float,30,str,,NoneType
24597115,7.4208650113365096,float,50,str,3,str
672126625,18.60879259185499,float,50,str,3,str
